,text,intent,domain,dataset
2316,Is there a limit for top ups?,top_up_limits,banking,train
2317,What is the max I can top up?,top_up_limits,banking,train
2318,How often can I top up my account?,top_up_limits,banking,train
2319,What's the amount that I can top-up?,top_up_limits,banking,train
2320,Do you limit my top-ups?,top_up_limits,banking,train
2321,is there a limit on top ups,top_up_limits,banking,train
2322,What is the top-up limit on my cards?,top_up_limits,banking,train
2323,What's my limit for topping up?,top_up_limits,banking,train
2324,what are limits to top up,top_up_limits,banking,train
2325,Is there any amount in which I would get cut off from topping up?,top_up_limits,banking,train
2326,How much is the limit for top-ups?,top_up_limits,banking,train
2327,How much can I top up on my card?,top_up_limits,banking,train
2328,limits on top ups,top_up_limits,banking,train
2329,What is the daily limit on my card?,top_up_limits,banking,train
2330,What's the top-up limit?,top_up_limits,banking,train
2331,Why did I only receive a partial amount of what I tried to withdraw?,wrong_amount_of_cash_received,banking,train
2332,my atm transaction was wrong,wrong_amount_of_cash_received,banking,train
2333,why did i only get 20.00,wrong_amount_of_cash_received,banking,train
2334,Why is my cash request and the amount I received different?,wrong_amount_of_cash_received,banking,train
2335,"I tried to withdraw $100, all it gave me was $20.",wrong_amount_of_cash_received,banking,train
2336,The ATM didn't give me enough money.,wrong_amount_of_cash_received,banking,train
2337,When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,wrong_amount_of_cash_received,banking,train
2338,I didn't get the all the cash i wanted from the atm,wrong_amount_of_cash_received,banking,train
2339,I received $20 but I entered $100,wrong_amount_of_cash_received,banking,train
2340,"Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?",wrong_amount_of_cash_received,banking,train
2341,Did a WD earlier at an ATM.  The amount showing in the App is more than I got though.,wrong_amount_of_cash_received,banking,train
2342,I didn't get the correct amount of money from the ATM machine,wrong_amount_of_cash_received,banking,train
2343,Some cash was missing at ATM.,wrong_amount_of_cash_received,banking,train
2344,I didn't get all the cash I asked for,wrong_amount_of_cash_received,banking,train
2345,I tried to withdraw $100 but only got $20. What happened?,wrong_amount_of_cash_received,banking,train
2346,how come when i asked for 100 it only gave me 20.00 in the app,wrong_amount_of_cash_received,banking,train
2347,Asked for $100 but only got $20. Why would this happen?,wrong_amount_of_cash_received,banking,train
2348,I wanted to withdraw $100 from the ATM but I only got $20,wrong_amount_of_cash_received,banking,train
2349,I got less money than I asked for.,wrong_amount_of_cash_received,banking,train
2350,"Hi, Please help me to request cash back. As i have been withdrawn money from ATM, but i got wrong amount. in Application its showing the amount i have been charged through.",wrong_amount_of_cash_received,banking,train
2351,The cash I wanted wasn't there.,wrong_amount_of_cash_received,banking,train
2352,I requested a higher amount for my cash withdrawal,wrong_amount_of_cash_received,banking,train
2353,The amount of cash I received did not match the amount I requested,wrong_amount_of_cash_received,banking,train
2354,The ATM didn't give me the full requested amount,wrong_amount_of_cash_received,banking,train
2355,The amount of cash I received was not the full amount,wrong_amount_of_cash_received,banking,train
2356,How can I request cash back? The ATM just gave me the wrong amount that I've been charged though...,wrong_amount_of_cash_received,banking,train
2357,I was only given $20 after trying to withdraw $100,wrong_amount_of_cash_received,banking,train
2358,I received less cash than the amount I specified in the ATM.,wrong_amount_of_cash_received,banking,train
2359,I went tot the ATM earlier today and didn't realize this till now but I did not get all the money I requested.  I believe my account was charged for 100 but I only got 80.  Is there any way we can solve this problem?,wrong_amount_of_cash_received,banking,train
2360,I got less cash than what I specified at the ATM.,wrong_amount_of_cash_received,banking,train
2361,Why did I not get the amount of money I requested?,wrong_amount_of_cash_received,banking,train
2362,I'm at the ATM right now and it only allowed me to withdraw 10 pounds instead of my requested 30. What's going on? How can I fix this?,wrong_amount_of_cash_received,banking,train
2363,I got $20 when I should've gotten $100,wrong_amount_of_cash_received,banking,train
2364,How can I request cash back? The ATM gave me the wrong amount that I've been charged though...,wrong_amount_of_cash_received,banking,train
2365,I didn't receive the amount of cash I requested for the ATM.,wrong_amount_of_cash_received,banking,train
2366,my cash balance less than what I thought,wrong_amount_of_cash_received,banking,train
2367,It didn't give me my cash,wrong_amount_of_cash_received,banking,train
2368,It kept my cash,wrong_amount_of_cash_received,banking,train
2369,I only got $20 of the $100 that I attempted to withdraw.,wrong_amount_of_cash_received,banking,train
2370,"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",wrong_amount_of_cash_received,banking,train
2371,I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!,wrong_amount_of_cash_received,banking,train
2372,"HELP! I tried to get cash and it gave me some, but not the right amount!",wrong_amount_of_cash_received,banking,train
2374,Why didn't I receive the right amount of cash?,wrong_amount_of_cash_received,banking,train
2375,Why didn't I receive the right amount of cash at the ATM?,wrong_amount_of_cash_received,banking,train
2376,I received the wrong amount of cash back,wrong_amount_of_cash_received,banking,train
2377,Why did I only get $20 now the full amount I wanted?,wrong_amount_of_cash_received,banking,train
2378,The amount of cash I selected to withdraw is different than what I received.,wrong_amount_of_cash_received,banking,train
2379,What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,wrong_amount_of_cash_received,banking,train
2380,What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.,wrong_amount_of_cash_received,banking,train
2381,I was just giving the wrong amount by the ATM. How do I request cash back at this point? The app is showing the amount that I actually requested even though that's not what I got.,wrong_amount_of_cash_received,banking,train
2382,"I normally don't use ATMs, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?",wrong_amount_of_cash_received,banking,train
2383,I received incorrect amount of cash from an ATM today. It was more than I wanted. What do I do now?,wrong_amount_of_cash_received,banking,train
2384,ATM is broken. It did not give me the full amount (30 pounds.)  I'm standing here with only 10 pounds and it's telling me it gave me 30 pounds. I need assistance now!,wrong_amount_of_cash_received,banking,train
2385,Why didn't the ATM give me all my money,wrong_amount_of_cash_received,banking,train
2386,I did not get the right amount of cash from the ATM.,wrong_amount_of_cash_received,banking,train
2388,The ATM only gave me 10 pounds when I withdrew 30. What do I do?,wrong_amount_of_cash_received,banking,train
2390,I could only take the amount of money that was available to me which was less then I expected.,wrong_amount_of_cash_received,banking,train
2391,I was given less cash then I wanted.,wrong_amount_of_cash_received,banking,train
2392,"Hello, I didn't receive the right amount on my ATM transaction,  the app shows the correct amount how can we fix this",wrong_amount_of_cash_received,banking,train
2393,I did not receive my full withdrawal amount,wrong_amount_of_cash_received,banking,train
2394,I received a different amount of cash than what I entered.,wrong_amount_of_cash_received,banking,train
2395,"I only received $20, but I requested $100.",wrong_amount_of_cash_received,banking,train
2396,"Help, your app is showing a larger WD than I actually did earlier at an ATM.",wrong_amount_of_cash_received,banking,train
2397,"I think something went wrong, I didn't get the right amount.",wrong_amount_of_cash_received,banking,train
2398,What do I do if I got the wrong amount at the ATM?,wrong_amount_of_cash_received,banking,train
2399,I did not receive the right amount of cash I requested,wrong_amount_of_cash_received,banking,train
2400,I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me what's wrong?,wrong_amount_of_cash_received,banking,train
2401,What happens if the ATM doesn't give the right amount of money?,wrong_amount_of_cash_received,banking,train
2402,I asked for more cash than what was received,wrong_amount_of_cash_received,banking,train
2403,Why can't I take $100 out,wrong_amount_of_cash_received,banking,train
2404,I requested $100 but only got $20,wrong_amount_of_cash_received,banking,train
2405,"I took out cash from the ATM, but something must have went wrong, My account shows the correct amount of cash I took out, but the ATM didn't give me that amount. How do I get my money back?",wrong_amount_of_cash_received,banking,train
2406,I tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received,banking,train
2408,I didn't receive the correct amount of cash,wrong_amount_of_cash_received,banking,train
2409,I did not get enough cash,wrong_amount_of_cash_received,banking,train
2411,The ATM is showing it gave me the money I requested but I didn't get that amount.,wrong_amount_of_cash_received,banking,train
2412,The correct amount of cash was not received.,wrong_amount_of_cash_received,banking,train
2413,I am so angry right now!  I went to the ATM and did not get the correct amount of money I chose to withdraw.  How could this happen?  I need my money and want to know how I can get it ASAP!,wrong_amount_of_cash_received,banking,train
2414,I was given the wrong amount of cash,wrong_amount_of_cash_received,banking,train
2416,"Why did I not get all the money that I asked for? I asked for all the cash in my my account, but I only got about half. Why is that??",wrong_amount_of_cash_received,banking,train
2418,Got only $20 when I tried to withdraw $100.,wrong_amount_of_cash_received,banking,train
2419,The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.,wrong_amount_of_cash_received,banking,train
2420,The ATM gave me less cash than requested,wrong_amount_of_cash_received,banking,train
2421,Why didn't I receive all the cash I requested?,wrong_amount_of_cash_received,banking,train
2422,I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,wrong_amount_of_cash_received,banking,train
2423,Yikes!  I didn't get the amount of money that I requested.  What do I do now?,wrong_amount_of_cash_received,banking,train
2424,How can I request cash back? The ATM just gave me a different amount than what I've been charged though...,wrong_amount_of_cash_received,banking,train
2425,I selected to withdrawal 30 pounds but only received 10. I'm still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?,wrong_amount_of_cash_received,banking,train
2426,My cash received does not match what has been requested,wrong_amount_of_cash_received,banking,train
2427,I was not given the amount of cash I withdrew,wrong_amount_of_cash_received,banking,train
2428,I was not distributed all of cash that I requested,wrong_amount_of_cash_received,banking,train
2429,The machine gave me the wrong amount of cash.,wrong_amount_of_cash_received,banking,train
2430,"I asked for a certain amount of money from the ATM, but it gave me a different amount. Less than what I asked for.",wrong_amount_of_cash_received,banking,train
2431,"I asked for $40 and I only received $20, what happened?",wrong_amount_of_cash_received,banking,train
2432,Why didn't I get the amount I requested at the ATM?,wrong_amount_of_cash_received,banking,train
2433,The ATM didn't give me enough money! I asked for more than it gave. What do I do?,wrong_amount_of_cash_received,banking,train
2434,I received the wrong amount of cash.,wrong_amount_of_cash_received,banking,train
2435,I haven't received my cash yet.,wrong_amount_of_cash_received,banking,train
2436,I did not get all the cash at ATM.,wrong_amount_of_cash_received,banking,train
2437,"If the ATM only gave me 10 pounds instead of the 30 I requested, what do I do?",wrong_amount_of_cash_received,banking,train
2438,Earlier today I took money out the ATM. After checking the app the amount is so much higher than the amount I received.,wrong_amount_of_cash_received,banking,train
2439,Why did I get less cash than what I asked in the ATM?,wrong_amount_of_cash_received,banking,train
2440,My cash withdrawal was short.,wrong_amount_of_cash_received,banking,train
2441,I was not distributed the correct amount of cash that I asked for,wrong_amount_of_cash_received,banking,train
2442,The ATM shows a withdraw of the amount of money I requested but I didn't revieve that amount in cash.,wrong_amount_of_cash_received,banking,train
2443,"When I went to $100, all the machine would give me was $20.",wrong_amount_of_cash_received,banking,train
2444,What happens if the ATM gives me the wrong amount of money?,wrong_amount_of_cash_received,banking,train
2445,i did not get any money but still was charged,wrong_amount_of_cash_received,banking,train
2446,You shorted me money when I tried to make a withdrawal.,wrong_amount_of_cash_received,banking,train
2447,i asked for 100 only got 80,wrong_amount_of_cash_received,banking,train
2448,"I got some cash at an ATM earlier, but now app is showing that I withdrew more than I did.  Help!",wrong_amount_of_cash_received,banking,train
2449,Cash withdrawal was incorrect at ATM.,wrong_amount_of_cash_received,banking,train
2450,"I withdrew money from an ATM today, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?",wrong_amount_of_cash_received,banking,train
2451,Why did the ATM give me less money than what I requested?,wrong_amount_of_cash_received,banking,train
2452,I did not receive the right amount of cash.,wrong_amount_of_cash_received,banking,train
2453,How can we correct a mistake on an ATM transaction?  The app shows what I should have gotten.,wrong_amount_of_cash_received,banking,train
2454,Why did I not get the amount I specified at the ATM?,wrong_amount_of_cash_received,banking,train
2455,The ATM didn't give me what I asked for but my balance says it did,wrong_amount_of_cash_received,banking,train
2456,I got less cash than what I specified for through the ATM.,wrong_amount_of_cash_received,banking,train
2457,What happened! I asked for 30 pounds at your ATM and only go 10. The machine lied about it too. It said I received the full 30 pounds. Someone better help me asap on this.,wrong_amount_of_cash_received,banking,train
2459,"I took out money, and didn't get all of it.",wrong_amount_of_cash_received,banking,train
2460,How can I get cash back? The ATM just gave me the wrong amount that I've been actually charged though...,wrong_amount_of_cash_received,banking,train
2461,"Please help me with the amount that i have withdrawn from the ATM today, the ATM has given me wrong sum of amount, and i could see that the app is displaying the greater amount than taken out.",wrong_amount_of_cash_received,banking,train
2462,I withdrew $100 but only received $20,wrong_amount_of_cash_received,banking,train
2463,I requested money from the ATM and it didn't give me as much as I requested.,wrong_amount_of_cash_received,banking,train
2464,"Hey I am standing in front of an ATM here, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds, what do I do??",wrong_amount_of_cash_received,banking,train
2465,$20 came out instead of $100,wrong_amount_of_cash_received,banking,train
2466,How can I fix this? The ATM gave me more cash than I'd asked for.,wrong_amount_of_cash_received,banking,train
2467,I could not get the cash I wanted,wrong_amount_of_cash_received,banking,train
2468,I wanted to take out $100 but I only got $20.,wrong_amount_of_cash_received,banking,train
2469,"Help, the ATM didn't give me all the money I requested",wrong_amount_of_cash_received,banking,train
2470,The cash I asked for still hasn't been received,wrong_amount_of_cash_received,banking,train
2471,I wanted $100 but only got $20,wrong_amount_of_cash_received,banking,train
2472,The ATM didn't give me the amount I asked for,wrong_amount_of_cash_received,banking,train
2473,Where'd the rest of my cash go from the ATM,wrong_amount_of_cash_received,banking,train
2474,I got less cash at the ATM than I asked for. Why?,wrong_amount_of_cash_received,banking,train
2475,There was a limited amount of money available at the time of my transaction.,wrong_amount_of_cash_received,banking,train
2476,My cash withdrawal was not entirely complete,wrong_amount_of_cash_received,banking,train
2477,The atm didn'y give me all the cash,wrong_amount_of_cash_received,banking,train
2478,The ATM is messed up. It gave me less than I wanted.,wrong_amount_of_cash_received,banking,train
2479,I received the wrong amount of cash from the ATM. Can you help?,wrong_amount_of_cash_received,banking,train
2480,ATM only gave me $20 instead of $100,wrong_amount_of_cash_received,banking,train
2481,I was only given $20 when I tried to get $100,wrong_amount_of_cash_received,banking,train
2482,I needed $100 but all it gave me was $20.,wrong_amount_of_cash_received,banking,train
2483,I tried pulling out money at the ATM and it gave me an incorrect amount back.,wrong_amount_of_cash_received,banking,train
2485,The amount of cash i have received is not correct.,wrong_amount_of_cash_received,banking,train
2486,How can I get my money that I didn't get from the ATM?,wrong_amount_of_cash_received,banking,train
2488,I didn't get all the money I asked for,wrong_amount_of_cash_received,banking,train
2490,How can I request cash back? The ATM just gave me a different amount than what I've been actually charged though...,wrong_amount_of_cash_received,banking,train
2492,I asked for cash but I did not receive all the funds,wrong_amount_of_cash_received,banking,train
2493,The ATM I'm standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,wrong_amount_of_cash_received,banking,train
2494,I only got some of the cash I requested from the ATM,wrong_amount_of_cash_received,banking,train
2495,"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?",wrong_amount_of_cash_received,banking,train
2497,I did not receive the correct amount of cash.,wrong_amount_of_cash_received,banking,train
2498,I did not receive all of my cash back,wrong_amount_of_cash_received,banking,train
2499,I got some cash but it wasn't the right amount.,wrong_amount_of_cash_received,banking,train
2500,Can you explain why the ATM is giving me less money than what I asked for?,wrong_amount_of_cash_received,banking,train
2501,I tried to withdraw 50 pounds but it only gave me 30. Where is the rest of my money?,wrong_amount_of_cash_received,banking,train
2502,I visited the ATM but got less money than what I requested. Why?,wrong_amount_of_cash_received,banking,train
2503,I couldn't get the money I needed.,wrong_amount_of_cash_received,banking,train
2504,Who should I contact if the amount of my withdrawal doesn't correspond to the amount that I tried to take out of my account?,wrong_amount_of_cash_received,banking,train
2505,I made an ATM withdraw it didn't give me the amount I asked for but is showing a withdraw for that amount.,wrong_amount_of_cash_received,banking,train
2507,The amount of money I pushed at the atm machine did not come out of the machine.,wrong_amount_of_cash_received,banking,train
2508,"I got less than what i asked for in the ATM, why?",wrong_amount_of_cash_received,banking,train
2509,"I'm stuck here at your broken ATM and I don't know what to do next. Asked for 30 pounds, got 10. ATM said I got 30. Something very wrong here and I want my money now!",wrong_amount_of_cash_received,banking,train
2510,The machine only paid me a hundred when I wanted 20,wrong_amount_of_cash_received,banking,train
2511,There was a fee charged when I paid with my card.,card_payment_fee_charged,banking,train
2512,I received a fee I should not have.,card_payment_fee_charged,banking,train
2513,Why am I being a charged for using my card?,card_payment_fee_charged,banking,train
2514,Tell me why there is a fee for a card payment.,card_payment_fee_charged,banking,train
2515,I don't understand why I'm being charged for using my card.,card_payment_fee_charged,banking,train
2516,I paid with my card so so why was I charged a transaction fee?,card_payment_fee_charged,banking,train
2517,"I shouldn't have been charged but I see a fee, why?",card_payment_fee_charged,banking,train
2518,"i made a payment with my card and was charged a fee, why would you do that",card_payment_fee_charged,banking,train
2519,A fee came along with me paying with card,card_payment_fee_charged,banking,train
2520,I had to pay a fee when buying items with my card.,card_payment_fee_charged,banking,train
2521,Why is there a fee when I thought there would be no fees?,card_payment_fee_charged,banking,train
2522,Why are there fees for using a card?,card_payment_fee_charged,banking,train
2523,I had to pay money for paying with my card.,card_payment_fee_charged,banking,train
2524,"I'm going on holiday to France for 6 weeks with my family and the cat, Fluffy.  I just purchased €10,000 from a currency exchange to ensure we don't run short but there appears to be a fee.  What is this for?",card_payment_fee_charged,banking,train
2525,What are the reasons to be charged a fee on card payments?,card_payment_fee_charged,banking,train
2526,I paid with card and was charged a fee that shouldn't be there!,card_payment_fee_charged,banking,train
2527,Why was I charged an extra fee when paying with card?,card_payment_fee_charged,banking,train
2528,I noticed a new fee on my account. I didn't know there were fees for these payments. What is the policy?,card_payment_fee_charged,banking,train
2529,I don't understand why I was charged an additional fee for this service. Can you clarify?,card_payment_fee_charged,banking,train
2530,Why is there a fee for using my card?,card_payment_fee_charged,banking,train
2531,Why was my transaction charged an extra fee when paying with my card?,card_payment_fee_charged,banking,train
2533,"On a card payment, why is there a fee?",card_payment_fee_charged,banking,train
2534,Why did I get charged a fee for my card payment?,card_payment_fee_charged,banking,train
2535,Why are you charging me fees for using my card?,card_payment_fee_charged,banking,train
2536,What is the extra fee that showed up on my card?,card_payment_fee_charged,banking,train
2537,Why was I charged a fee for using my card,card_payment_fee_charged,banking,train
2539,I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,card_payment_fee_charged,banking,train
2540,I got charged a service fee on my account. Can it be waived since I didn't know about it before?,card_payment_fee_charged,banking,train
2541,I think a fee was applied for paying with a card.,card_payment_fee_charged,banking,train
2542,I'm being charged for using my card!,card_payment_fee_charged,banking,train
2543,I bought something with my card and I was charged a fee,card_payment_fee_charged,banking,train
2544,I received an extra charge for using the card. Why?,card_payment_fee_charged,banking,train
2545,Can you explain why my payment was charged a fee?,card_payment_fee_charged,banking,train
2546,Is there a fee for paying by card?,card_payment_fee_charged,banking,train
2547,Who charged me a fee for paying by card?,card_payment_fee_charged,banking,train
2548,I have a fee showing from last time I used my card.,card_payment_fee_charged,banking,train
2549,Why is this fee being charged to me after using my card?,card_payment_fee_charged,banking,train
2550,"Why wasn't it obvious that you charge for payments? If you put the fees in an easy to read format, this could have been avoided.",card_payment_fee_charged,banking,train
2552,I payed with the card and there was an extra fee?,card_payment_fee_charged,banking,train
2553,Is it normal to be charged an extra fee when paying with my card?,card_payment_fee_charged,banking,train
2554,Why was there a fee for paying by card?,card_payment_fee_charged,banking,train
2555,How did the extra charge on my card come in effect?,card_payment_fee_charged,banking,train
2556,Please tell me why I was charged additionally when I used the card.,card_payment_fee_charged,banking,train
2557,I made a purchase with my card and I was charged a fee for using it,card_payment_fee_charged,banking,train
2558,I was made to pay a fee for making a transaction with card.,card_payment_fee_charged,banking,train
2559,"Why, when paying with the card, was I charged an extra fee?",card_payment_fee_charged,banking,train
2560,I have never been charged a card payment fee before. Why did this change?,card_payment_fee_charged,banking,train
2561,What can i pay with out  fees,card_payment_fee_charged,banking,train
2562,Why and I being charged this fee?,card_payment_fee_charged,banking,train
2563,Why was I charged a fee? I thought shopping was free?,card_payment_fee_charged,banking,train
2564,There was an extra charge when I used my card,card_payment_fee_charged,banking,train
2565,What is this fee for card payment?,card_payment_fee_charged,banking,train
2566,I saw a fee on my app from one of my payments and I wasn't sure where it came from. Is there a way you can tell me when there's an additional fee for my payments?,card_payment_fee_charged,banking,train
2567,Why was I charged for payments? You didn't warn me about additional fees.,card_payment_fee_charged,banking,train
2568,"i have used my card online before and wasn't charged, why am i charged now",card_payment_fee_charged,banking,train
2569,"I paid with my card and got charged an extra fee, what's up with that?",card_payment_fee_charged,banking,train
2570,I used my card and there was a fee,card_payment_fee_charged,banking,train
2572,Why am I getting a fee on a card payment?,card_payment_fee_charged,banking,train
2573,"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",card_payment_fee_charged,banking,train
2575,I paid with a card and there is an extra charge. Why?,card_payment_fee_charged,banking,train
2576,Can you explain why I am now getting charged a fee for using my card?,card_payment_fee_charged,banking,train
2577,"There are multiple instances where you added a fee to the payment, as well as some where you didn't. Do you have an outline of when a fee will be added?",card_payment_fee_charged,banking,train
2578,I have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,card_payment_fee_charged,banking,train
2579,I got a fee when paying with my card,card_payment_fee_charged,banking,train
2580,why is there a fee for a payment on my card?,card_payment_fee_charged,banking,train
2581,"When using my card I was charged a fee for doing so, why?",card_payment_fee_charged,banking,train
2582,What was I charged a fee for card payment?,card_payment_fee_charged,banking,train
2583,What is this extra fee?,card_payment_fee_charged,banking,train
2584,Why did I have to pay extra because I paid with my card?,card_payment_fee_charged,banking,train
2585,I want to see what this fee is on my card payment.,card_payment_fee_charged,banking,train
2586,Let me know when you charge extra for payments please. I just checked the app earlier when I saw that there was an additional fee on one of the payments that I wasn't warned about before.,card_payment_fee_charged,banking,train
2587,how do i avoid charges in the future,card_payment_fee_charged,banking,train
2588,An extra fee has been added to my card payment is this correct?,card_payment_fee_charged,banking,train
2589,Why was there an extra charge because I used my card to pay?,card_payment_fee_charged,banking,train
2590,Why do I have to pay extra for using my card?,card_payment_fee_charged,banking,train
2591,"Unbeknownst to me, there was an additional charge on my prior transaction. A notification of sorts should be required and explained before future payments are made.",card_payment_fee_charged,banking,train
2592,I paid with my card and was charged extra,card_payment_fee_charged,banking,train
2593,My account was charged a fee. When did you start charging extra for card payments?,card_payment_fee_charged,banking,train
2594,Explain the extra fee on my card when paying.,card_payment_fee_charged,banking,train
2595,I was charged and shouldn't have been charged when using my card!,card_payment_fee_charged,banking,train
2596,I have a fee and I don't know why,card_payment_fee_charged,banking,train
2597,I was mistakenly charged a fee for using my card.,card_payment_fee_charged,banking,train
2598,tell me why I was charged more with my card?,card_payment_fee_charged,banking,train
2599,"My card is showing a fee from when I used it, but I thought this card was supposed to be fee free?",card_payment_fee_charged,banking,train
2601,I think I was wrongly charged in a recent transaction when I used my card.,card_payment_fee_charged,banking,train
2602,"I have been charged a fee, I didn't know about this fee before! When do you charge extra for card payments?",card_payment_fee_charged,banking,train
2603,I was spending cash with my card and got a fee.,card_payment_fee_charged,banking,train
2604,What are these fees i am paying?,card_payment_fee_charged,banking,train
2606,How come I was charged an extra fee when paying with the card?,card_payment_fee_charged,banking,train
2607,Why is there a charged fee for debit or credit card payment?,card_payment_fee_charged,banking,train
2608,Am I getting charged for making a payment?,card_payment_fee_charged,banking,train
2609,Why do some of my payments have fees?  I don't understand.,card_payment_fee_charged,banking,train
2610,Why did I have to pay an additional amount when using my card to pay?,card_payment_fee_charged,banking,train
2612,There was a charge applied when I used my card.,card_payment_fee_charged,banking,train
2614,Why does it cost more to pay with my card?,card_payment_fee_charged,banking,train
2615,Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.,card_payment_fee_charged,banking,train
2616,I need to be made aware when I am being charged an extra amount for payments please. I looked over the app earlier and noticed an additional feel related to one of the payments. I was not warned about this before.,card_payment_fee_charged,banking,train
2617,Why was I charged extra when paying with card?,card_payment_fee_charged,banking,train
2618,Why am I charged a fee when using my debit or credit card?,card_payment_fee_charged,banking,train
2619,"I am getting charged fees on some payments.  Please help me understand, where are these fees disclosed?",card_payment_fee_charged,banking,train
2620,Why was the price higher when I paid with my card?,card_payment_fee_charged,banking,train
2621,I just made an order and noticed an extra fee. Why have you charged me this without informing me?,card_payment_fee_charged,banking,train
2622,I didn't know I was going to get charged to use my card.,card_payment_fee_charged,banking,train
2623,I have been charged an extra fee when buying from your store. Why is this?,card_payment_fee_charged,banking,train
2625,Was I charged extra for using my card?,card_payment_fee_charged,banking,train
2626,Let me know when applying extra charges for payments. I just checked the app and saw a fee that I wasn't warned about.,card_payment_fee_charged,banking,train
2628,Why did I get charged extra?,card_payment_fee_charged,banking,train
2629,I paid with card and I was charged a fee,card_payment_fee_charged,banking,train
2630,I made a purchase but never expected to see a fee charged for the transaction.,card_payment_fee_charged,banking,train
2632,My card was charged more than expected.,card_payment_fee_charged,banking,train
2633,Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added?,card_payment_fee_charged,banking,train
2634,Why have i been charged a fee for using my card?,card_payment_fee_charged,banking,train
2635,Why was I charged extra using my card?,card_payment_fee_charged,banking,train
2636,How was I charged extra when I used my card to pay?,card_payment_fee_charged,banking,train
2637,When do i get charged a fee for using the card?,card_payment_fee_charged,banking,train
2638,"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",card_payment_fee_charged,banking,train
2639,Why was I charged a fee for my card payment?,card_payment_fee_charged,banking,train
2640,Why was I charged an extra fee when using the card?,card_payment_fee_charged,banking,train
2641,Let me know when you charge for payments. I just checked the app and saw a fee that I wasn't warned about.,card_payment_fee_charged,banking,train
2643,I paid with my card and ended up being charged a fee.,card_payment_fee_charged,banking,train
2644,Why is there a fee on a card payment?,card_payment_fee_charged,banking,train
2645,I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.,card_payment_fee_charged,banking,train
2646,I don't think I should have been charged a fee to use my card.,card_payment_fee_charged,banking,train
2647,A fee that shouldn't be there is there after using my card!,card_payment_fee_charged,banking,train
2648,"How do I see what fees I am supposed to be charged on my account? I've noticed fees on some transactions, but not on others. This is very confusing and I cannot find a pattern to what I am being charged?",card_payment_fee_charged,banking,train
2649,Why am I getting charged more for using my card?,card_payment_fee_charged,banking,train
2650,I see a fee that I think was charged because I paid by card.,card_payment_fee_charged,banking,train
2651,What are the fees imposed when I make a transaction?,card_payment_fee_charged,banking,train
2652,What was the extra charge for using my card?,card_payment_fee_charged,banking,train
2653,Why was a fee added to my bill when I used my card?,card_payment_fee_charged,banking,train
2654,Please tell my why I was charged a fee for using my card?,card_payment_fee_charged,banking,train
2655,How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,card_payment_fee_charged,banking,train
2656,I was charged a fee when buying stuff with my card.,card_payment_fee_charged,banking,train
2657,I was charged an additional amount of money for making a purchase with my card,card_payment_fee_charged,banking,train
2658,What is the fee charged for using my card?,card_payment_fee_charged,banking,train
2659,I just saw a fee on my account. When do these get charged?,card_payment_fee_charged,banking,train
2660,Is it normal to get charged extra when i use my card?,card_payment_fee_charged,banking,train
2661,This fee shouldn't be there after I paid with a card.,card_payment_fee_charged,banking,train
2662,Why am I charged an extra fee on my card?,card_payment_fee_charged,banking,train
2663,Why did I get charged more for using my card?,card_payment_fee_charged,banking,train
2664,I recently bought an item using my card and I was charged an extra fee why is this?,card_payment_fee_charged,banking,train
2665,I am angry that I got charged for using my card.,card_payment_fee_charged,banking,train
2666,I wanted to know why i got an additional fee when i use my card.,card_payment_fee_charged,banking,train
